iso3,year,gdp_per_capita,population,unemployment,conflict_intensity,education_index,climate_vulnerability
MDV,1995,1554.60942754604,256649.0,0.79,0.0,3.988042596,0.621575623222116
MDV,2000,2213.81235053178,282019.0,1.97,0.0,3.465393139,0.606651137733582
MDV,2005,3796.51546524644,306429.0,7.313,0.0,3.488117029,0.582676441239962
MDV,2010,7173.59601844692,360792.0,10.875,0.0,4.876385515,0.565839746653439
MDV,2015,9644.90655028145,428154.0,6.611,0.0,6.239617434,0.550916393953225
MDV,2020,7393.8886543933,502118.0,5.42,0.0,7.762392544,0.54901933631487
MDV,2025,,,4.514,0.0,,
MEA,1990,2183.54170524632,383279026.0,,0.0,,
MEA,1995,1775.49074159851,438968860.0,8.74623216428901,0.0,,
MEA,2000,2220.38439290516,494850317.0,8.4169385368672,0.0,,
MEA,2005,3050.86086272731,556210211.0,7.65760282606948,0.0,,
MEA,2010,4867.92943497015,624828664.0,6.85675050559872,0.0,,
MEA,2015,5125.68064083245,694232973.0,8.36498933286657,0.0,,
MEA,2020,4742.76402632259,756405281.0,9.14819309323363,0.0,,
MEA,2025,,,7.79483882954435,0.0,,
MEX,1990,3154.46920349038,82820170.0,,0.0,5.953360081,
MEX,1995,4183.87847727479,90862455.0,7.095,0.0,6.308670044,0.403988942817951
MEX,2000,7524.0271380091,98625552.0,2.646,0.0,6.663980007,0.400597639310093
MEX,2005,8671.75891885163,105811504.0,3.558,0.0,7.48514986,0.395691600985669
MEX,2010,9728.80078377082,113623895.0,5.303,0.0,8.005069733,0.38752274180135
MEX,2015,10021.2386118827,121072306.0,4.311,0.0,8.601650238,0.382413818226495
MEX,2020,8841.27075039868,126799054.0,4.44,0.0,9.221050262,0.383681839903552
MEX,2025,,,2.673,0.0,,
MHL,1990,1758.40820990836,44629.0,,0.0,,
MHL,1995,2490.98744457796,48266.0,,0.0,,0.579875183693631
MHL,2000,2264.79114897645,50706.0,,0.0,,0.572021529390428
MHL,2005,2658.65217893885,51906.0,,0.0,,0.562727066683288
MHL,2010,3095.45768964722,52044.0,,0.0,,0.555787267906316
MHL,2015,3764.34426229508,48800.0,,0.0,11.83640289,0.549632822478677
MHL,2020,5661.96787336674,42706.0,,0.0,12.81836718,0.589650686282419
MIC,1990,828.178421407122,3804281569.0,,0.0,,
MIC,1995,1105.20646514846,4153549029.0,5.39659604636452,0.0,,
MIC,2000,1237.10225471924,4491582042.0,5.86482215984168,0.0,,
MIC,2005,1830.92630559246,4809774178.0,6.1585311926244,0.0,,
MIC,2010,3610.66323367037,5123741911.0,5.85017441431265,0.0,,
MIC,2015,4602.51682691609,5452914477.0,5.9395730547184,0.0,,
MIC,2020,5134.62007912707,5753270728.0,6.69993931452761,0.0,,
MIC,2025,,,4.88571220068297,0.0,,
MKD,1990,2277.30372314314,2063689.0,,0.0,4.605396198,
MKD,1995,2355.24705371138,1998534.0,35.6,0.0,5.574106097,0.381889558658791
MKD,2000,1861.89899780644,2026350.0,32.2,0.0,6.680987597,0.377544770362739
MKD,2005,3120.98401394233,2005330.0,37.32,0.0,7.979055166,0.371326547006799
MKD,2010,4833.36586759968,1946298.0,33.135,0.0,9.404580116,0.364606732153453
MKD,2015,5262.68671928674,1912430.0,26.395,0.0,10.83010507,0.366102359413344
MKD,2020,6659.59651070776,1856124.0,16.575,0.0,10.22815037,0.371385804723928
MKD,2025,,,12.256,0.0,,
MLI,1990,353.903252431339,9178830.0,,1.0,0.844106169,
MLI,1995,331.193112410921,10185365.0,1.464,0.0,1.031685318,0.624534226560152
MLI,2000,304.652870194271,11559290.0,1.412,0.0,1.184093377,0.612225110682989
MLI,2005,548.730382842725,13538647.0,1.367,0.0,1.359948828,0.603322132064684
MLI,2010,797.151541135109,15945198.0,1.375,0.0,1.900565982,0.601746313537067
MLI,2015,838.11986940103,18593022.0,1.404,1.0,1.832059979,0.60764909601053
MLI,2020,953.242943290974,21713836.0,3.528,1.0,1.626710057,0.568332658472025
MLI,2025,,,2.831,0.0,,
MLT,1990,7192.38994693962,354170.0,,0.0,6.4654826,
MLT,1995,9828.32354719517,377419.0,6.33,0.0,7.012995448,0.326815143673269
MLT,2000,10348.4858902403,390087.0,6.324,0.0,7.471940041,0.326237132083395
MLT,2005,15831.344048672,403834.0,6.923,0.0,9.784910202,0.324618719237279
MLT,2010,21946.6069636029,414508.0,6.861,0.0,10.30780029,0.328189093905566
MLT,2015,25529.6813337717,444220.0,5.389,0.0,11.21442032,0.326316113004094
MLT,2020,31823.4363934505,515490.0,4.856,0.0,12.21026039,0.32565709835759
MLT,2025,,,2.896,0.0,,
MMR,1990,53.1225401094506,39817251.0,,0.0,2.220867026,
MMR,1995,124.14348039051,42605338.0,0.754,0.0,2.4767694,0.537432864569341
MMR,2000,196.619580625284,45290841.0,0.712,1.0,2.833204848,0.532874901783573
MMR,2005,252.685193060728,47438365.0,0.672,2.0,3.24447652,0.528382952346967
MMR,2010,1010.53417343401,49024382.0,0.725,0.0,3.738002525,0.51744743655342
MMR,2015,1166.73305547935,51089056.0,0.766,0.0,4.734193908,0.499034539629541
MMR,2020,1490.21683599469,53016522.0,1.476,0.0,6.518157697,0.505302760934705
MMR,2025,,,3.047,0.0,,
MNA,1990,1555.05827461027,361322200.0,,0.0,,
MNA,1995,977.954473374118,412447289.0,9.04197057012473,0.0,,
MNA,2000,1247.47238123443,462980522.0,8.71870374230222,0.0,,
MNA,2005,1657.11024431574,517240777.0,7.84838151626538,0.0,,
MNA,2010,2816.19347268465,577396038.0,7.123332390198,0.0,,
MNA,2015,2802.63134980954,635352686.0,9.05052035727651,0.0,,
MNA,2020,2408.49731335268,692532027.0,9.77596723068346,0.0,,
MNA,2025,,,8.69378066221379,0.0,,
MNE,1990,,606372.0,,0.0,,
MNE,1995,,611712.0,30.196,0.0,,0.394241566613511
MNE,2000,1627.06511911987,604950.0,30.447,0.0,,0.394181611280003
MNE,2005,3674.6179242797,614261.0,30.31,0.0,10.65470982,0.393432326428319
MNE,2010,6678.63930800758,619428.0,19.649,0.0,11.17903519,0.384114527396856
MNE,2015,6421.00307345999,624651.0,17.555,0.0,11.87033422,0.37237260631171
MNE,2020,7538.53635992191,626590.0,17.878,0.0,12.61621288,0.361988140209549
MNE,2025,,,13.572,0.0,,
MNG,1990,1220.17127664137,2098710.0,,0.0,8.489093305,
MNG,1995,652.67456284915,2224945.0,5.5,0.0,8.621562902,0.439773667941407
MNG,2000,476.02755082717,2388299.0,5.992,0.0,9.041049957,0.440266124532909
MNG,2005,994.90010913241,2536407.0,7.015,0.0,9.541409969,0.404709806534258
MNG,2010,2625.21881402433,2738622.0,6.549,0.0,10.04176998,0.397756134097514
MNG,2015,3838.92126989984,3026864.0,4.861,0.0,10.58069491,0.386213575831421
MNG,2020,4001.25193077703,3327204.0,6.413,0.0,9.423700333,0.351227568538759
MNG,2025,,,5.233,0.0,,
MNP,1990,,43342.0,,0.0,,
MNP,1995,,48176.0,,0.0,,
MNP,2000,,68356.0,,0.0,,
MNP,2005,17015.7487891715,62354.0,,0.0,,
MNP,2010,14771.4037455399,54091.0,,0.0,,
MNP,2015,17665.1007493109,51514.0,,0.0,,
MNP,2020,18220.8382427201,47528.0,,0.0,,
MOZ,1990,,13094537.0,,2.0,1.598693513,
MOZ,1995,191.826096861406,15960530.0,2.758,0.0,1.540909411,0.50766298207097
MOZ,2000,327.12623979157,18129653.0,2.832,1.0,1.752784454,0.495699743478995
MOZ,2005,436.773856167384,20304569.0,3.035,0.0,2.138011807,0.500765763923089
MOZ,2010,496.185839392659,22999235.0,3.259,1.0,2.479079962,0.498301630599308
MOZ,2015,610.563774706589,26547572.0,3.426,0.0,3.18881011,0.494313719790159
MOZ,2020,462.433876479921,30783688.0,5.019,1.0,3.860090017,0.494780371136377
MOZ,2025,,,6.628,0.0,,
MRT,1990,772.033092140219,1951878.0,,0.0,2.267245743,
MRT,1995,904.719170071042,2312017.0,9.766,0.0,2.653592552,0.573551098779419
MRT,2000,680.911061879778,2613441.0,10.03,0.0,3.019605317,0.581104334883587
MRT,2005,998.96583416747,2939059.0,9.59,0.0,3.405952126,0.576125123904548
MRT,2010,1659.96369705455,3390965.0,10.093,0.0,3.832967019,0.553328188081541
MRT,2015,1554.94897871782,3965959.0,10.104,0.0,4.216229916,0.562964790827046
MRT,2020,1795.76459566714,4600131.0,11.051,0.0,4.754063344,0.558666433289015
MRT,2025,,,10.319,0.0,,
MUS,1990,2539.92846467452,1058775.0,,0.0,5.856750011,
MUS,1995,3648.01649622256,1122457.0,9.59,0.0,6.07652998,0.443285144605467
MUS,2000,3981.98343249582,1186873.0,9.125,0.0,6.296309948,0.449223682115408
MUS,2005,5354.02974260642,1228254.0,9.524,0.0,7.307110006,0.439631688324301
MUS,2010,8113.17670740212,1250400.0,7.654,0.0,8.317910064,0.448441481488588
MUS,2015,9630.5437837507,1262879.0,7.41,0.0,9.435248706,0.443353233563543
MUS,2020,9135.84773751062,1266014.0,8.626,0.0,9.992049863,0.409486296445023
MUS,2025,,,5.635,0.0,,
MWI,1990,286.730598968269,9545852.0,,0.0,2.277381717,
MWI,1995,200.362370007247,10150117.0,4.895,0.0,2.519063042,0.606269729278927
MWI,2000,224.22415918428,11315942.0,5.045,0.0,3.0127758,0.601601429247874
MWI,2005,414.361121984475,12840031.0,4.935,0.0,3.772990479,0.58987579435837
MWI,2010,683.124694716799,14826463.0,4.78,0.0,4.533205159,0.574284682369751
MWI,2015,539.605363240686,17085587.0,4.953,0.0,5.293419838,0.558479197617155
MWI,2020,602.507478176106,19533888.0,5.72,0.0,5.243740082,0.555590446623582
MWI,2025,,,5.072,0.0,,
MYS,1990,2468.69080320116,17833171.0,,0.0,6.145886365,
MYS,1995,4363.14458333034,20330599.0,3.15,0.0,7.115298763,0.400976688707151
MYS,2000,4083.52874483605,22967816.0,3.0,0.0,8.416040421,0.399015748129945
MYS,2005,5555.58179951206,25836071.0,3.53,0.0,7.591450214,0.392930049557538
MYS,2010,8899.34505544675,28655776.0,3.32,0.0,9.6979599,0.384271245629017
MYS,2015,9648.6797937523,31232798.0,3.1,0.0,10.25508531,0.379698054809333
MYS,2020,9957.52626697613,33889558.0,4.54,0.0,10.74828052,0.369015610428239
MYS,2025,,,3.764,0.0,,
NAC,1990,23653.5020058697,277371697.0,,0.0,,
NAC,1995,27897.9346077139,295639837.0,6.03024492508477,0.0,,
NAC,2000,35151.3613936987,312909691.0,4.27316817166147,0.0,,
NAC,2005,43368.5783940626,327822042.0,5.25750859640354,0.0,,
NAC,2010,48545.7752706944,343447854.0,9.47758645184374,0.0,,
NAC,2015,55285.5686917861,357583083.0,5.4606408215288,0.0,,
NAC,2020,61468.3372208474,369670740.0,8.23059990715153,0.0,,
NAC,2025,,,4.51095574626817,0.0,,
NAM,1990,2037.47589359778,1369303.0,,0.0,5.704538658,
NAM,1995,2483.20353415161,1602170.0,21.34,0.0,5.748350143,0.501346204021838
NAM,2000,2156.67590512714,1818647.0,20.3,0.0,5.792175055,0.494267830155714
NAM,2005,3685.77299991587,1966582.0,22.108,0.0,6.121956938,0.507664505137568
NAM,2010,5418.21633365814,2109811.0,22.12,0.0,6.399760026,0.498206341321677
NAM,2015,4774.10650865775,2374300.0,20.791,0.0,6.986233212,0.478229315004604
NAM,2020,3878.58982993966,2728762.0,21.003,0.0,7.243458294,0.460257031741851
NAM,2025,,,19.291,0.0,,
NCL,1990,14334.6807372176,176456.0,,0.0,,
NCL,1995,18107.8880778022,200379.0,18.629,0.0,,
NCL,2000,15329.7297200058,223098.0,17.907,0.0,,
NCL,2005,25528.2918353444,244381.0,15.778,0.0,,
NCL,2010,35798.9084757829,261582.0,13.998,0.0,,
NCL,2015,30858.7237060533,283168.0,13.621,0.0,,
NCL,2020,33270.330597637,284176.0,13.558,0.0,,
NCL,2025,,,11.174,0.0,,
NER,1990,423.887460599302,8286059.0,,0.0,0.728083218,
NER,1995,237.01998956862,9714529.0,1.494,0.0,0.928569902,0.652554242766951
NER,2000,194.771959898935,11509630.0,1.427,0.0,1.160712377,0.652017137144828
NER,2005,318.643121918273,13756192.0,3.1,0.0,1.371750991,0.640370253330974
NER,2010,474.425692340831,16548835.0,0.718,0.0,1.530029952,0.633753701586389
NER,2015,485.662574175279,19939498.0,0.556,0.0,1.44284004,0.638779038652814
NER,2020,579.512495758236,23717613.0,0.591,0.0,1.341352433,0.636210209976432
NER,2025,,,0.394,0.0,,
NGA,1990,556.376449130902,97120925.0,,0.0,,
NGA,1995,1271.61617353199,110819428.0,4.152,0.0,,0.534217705720128
NGA,2000,547.318298903379,126382494.0,3.953,0.0,,0.53107653703819
NGA,2005,1211.37703504386,145017253.0,3.727,0.0,5.141990089,0.502593798972538
NGA,2010,2202.25672957344,166642886.0,3.744,0.0,5.839596653,0.493774097838235
NGA,2015,2585.73360671797,190671878.0,4.134,0.0,6.645626545,0.490498339431778
NGA,2020,2797.18458068686,213996181.0,5.714,0.0,7.388969898,0.482534841638638
NGA,2025,,,3.064,0.0,,
NIC,1990,242.508390600822,4162559.0,,0.0,4.09,
NIC,1995,891.779352309996,4642931.0,7.414,0.0,4.56,0.479365221011963
NIC,2000,1017.3124434882,5022633.0,7.181,0.0,5.08,0.465385366348485
NIC,2005,1183.30214010175,5342105.0,5.37,0.0,5.46,0.471298209210827
NIC,2010,1526.56706951408,5737450.0,7.83,0.0,6.0,0.459271655887384
NIC,2015,2074.45620634731,6149417.0,4.7,0.0,6.68,0.447618301880381
NIC,2020,1938.44704754382,6565267.0,6.18,0.0,7.26,0.443666824280913
NIC,2025,,,5.04,0.0,,
NLD,1990,21322.1944802703,14951510.0,,0.0,11.09854878,
NLD,1995,29301.1940492376,15459006.0,7.157,0.0,11.40982336,0.327244062758629
NLD,2000,26225.1697734149,15925513.0,2.725,0.0,11.78549957,0.334830541540368
NLD,2005,42165.396168388,16319868.0,5.872,0.0,11.78781033,0.342100112979137
NLD,2010,51305.7338533973,16615394.0,4.991,0.0,11.98348045,0.339401846541543
NLD,2015,45793.8135434697,16939923.0,6.872,0.0,12.13512993,0.342168905672133
NLD,2020,53467.9277413737,17441500.0,3.82,0.0,12.58162975,0.349538507617097
NLD,2025,,,3.874,0.0,,
NOR,1990,28242.981402822,4241473.0,,0.0,11.17730999,
NOR,1995,34875.7043347536,4359184.0,6.307,0.0,11.5522886,0.262314387961089
NOR,2000,38178.2368777076,4490967.0,3.458,0.0,11.92726721,0.262613544094074
NOR,2005,67047.1704558264,4623291.0,4.381,0.0,12.28176022,0.258438181318393
NOR,2010,88163.2085931423,4889252.0,3.527,0.0,12.54957008,0.252714493089628
NOR,2015,74809.9658049898,5188607.0,4.296,0.0,12.77120972,0.254827773865645
NOR,2020,68340.0181033702,5379475.0,4.424,0.0,13.06234279,0.256963602052848
NOR,2025,,,4.637,0.0,,
NPL,1990,185.794600449903,19524573.0,,0.0,2.346687263,
NPL,1995,197.843001330326,22245439.0,10.473,0.0,2.602267063,0.553512904019091
NPL,2000,223.830289183078,24546509.0,10.531,0.0,2.753291491,0.558320333876512
NPL,2005,309.024168339372,26309458.0,10.59,0.0,3.120512009,0.544844156777818
NPL,2010,585.278491984574,27341952.0,10.563,0.0,3.454652071,0.521146946672907
NPL,2015,875.543635474862,27823629.0,10.643,0.0,3.691359997,0.504916452701541
NPL,2020,1154.21517578318,28966574.0,13.037,0.0,4.485598758,0.484707402872627
NPL,2025,,,10.465,0.0,,
NRU,1990,5775.55347423089,9622.0,,0.0,,
NRU,1995,3932.0910939209,10165.0,,0.0,,0.509459804533476
NRU,2000,2648.60152860938,10168.0,,0.0,4.769378127,0.504879363565865
NRU,2005,2992.40382776926,10049.0,,0.0,5.667245241,0.5117380645715
NRU,2010,4735.92000502092,10043.0,,0.0,6.734141802,0.569045931099305
NRU,2015,7747.25584993607,10954.0,,0.0,7.9749102,0.554999777807608
NRU,2020,10709.068810538,11643.0,,0.0,9.247975,0.505135293464364
NZL,1990,13663.0216184298,3329800.0,,0.0,10.1395211,
NZL,1995,17400.4201848172,3673400.0,6.461,0.0,11.46675377,0.317336398368869
NZL,2000,13641.1027183822,3857700.0,6.13,0.0,12.80065899,0.315881152280605
NZL,2005,27751.0654708859,4133900.0,3.807,0.0,13.27061615,0.309837055733074
NZL,2010,33761.9009639947,4350700.0,6.557,0.0,13.37765026,0.304509030403551
NZL,2015,38665.3723018158,4609400.0,5.415,0.0,13.23099995,0.302907976298061
NZL,2020,41997.7830324279,5072400.0,4.595,0.0,12.94468975,0.304090232119636
NZL,2025,,,5.076,0.0,,
OED,1990,17019.8138229679,1107695519.0,,0.0,,
OED,1995,22257.1540058272,1158068699.0,7.60351506136332,0.0,,
OED,2000,23049.6329362256,1202226474.0,6.71100200632985,0.0,,
OED,2005,30274.0543423729,1246656490.0,6.8314671013283,0.0,,
OED,2010,35162.1991743522,1292701737.0,8.5207939102318,0.0,,
OED,2015,35779.9123271942,1331675197.0,6.86087177315421,0.0,,
OED,2020,38597.246423496,1369310195.0,7.15006573828169,0.0,,
OED,2025,,,4.92579055790538,0.0,,
OMN,1990,7545.70305230441,1763954.0,,0.0,,
OMN,1995,7414.30279204109,2120528.0,4.167,0.0,,0.441990041018002
OMN,2000,9753.84755185404,2282131.0,4.433,0.0,5.425632031,0.439119237378922
OMN,2005,14434.8577924647,2459802.0,4.589,0.0,6.95949192,0.426219717064508
OMN,2010,23570.1798147325,2757446.0,3.911,0.0,7.921740055,0.421266977316988
OMN,2015,18808.3077921839,4184895.0,3.403,0.0,9.697290421,0.417571641381122
OMN,2020,16784.8630630058,4522497.0,2.94,0.0,11.85116959,0.423851556555285
OMN,2025,,,3.251,0.0,,
OSS,1990,3570.55788974992,8949306.0,,0.0,,
OSS,1995,4659.34188114157,9389918.0,9.94793817545676,0.0,,
OSS,2000,4847.45033301194,9788238.0,11.0177711399269,0.0,,
OSS,2005,8233.33980947954,10479844.0,10.5021202220473,0.0,,
OSS,2010,10149.5632621314,11112466.0,11.1281009935269,0.0,,
OSS,2015,10359.1182462574,11722398.0,9.99952511697503,0.0,,
OSS,2020,11770.4564127379,12417333.0,9.99575648409841,0.0,,
OSS,2025,,,8.59167767443203,0.0,,
PAK,1990,344.45547384189,116155576.0,,0.0,2.291861259,
PAK,1995,450.550279346206,134582253.0,0.611,0.0,2.784410389,0.553051752021308
PAK,2000,642.338346499898,154879127.0,0.614,0.0,3.287011542,0.547059491589213
PAK,2005,827.619861189926,175453212.0,0.583,0.0,4.533462403,0.534469830518449
PAK,2010,987.304571124485,199239047.0,0.653,0.0,4.594940186,0.531160185987791
PAK,2015,1380.47020838317,217290883.0,3.566,0.0,5.162640095,0.515724272983339
PAK,2020,1278.39735206896,235001746.0,5.994,0.0,4.422319019,0.508462553338375
PAK,2025,,,5.42,0.0,,
PAN,1990,2620.13827266274,2455583.0,,0.0,7.407239914,
PAN,1995,3513.89737854631,2724557.0,6.512,0.0,7.642814875,0.42802304067285
PAN,2000,3975.09310275544,3010369.0,6.188,0.0,7.878389835,0.423207099528489
PAN,2005,5017.74110414832,3313026.0,5.967,0.0,8.577389956,0.418952051064355
PAN,2010,8331.46422259967,3628535.0,5.845,0.0,9.276390076,0.413670632373399
PAN,2015,14082.6548434996,3960035.0,4.335,0.0,9.978723526,0.40451737335103
PAN,2020,13290.5608397749,4293261.0,14.663,0.0,10.68696295,0.406154625171401
PAN,2025,,,8.36,0.0,,
PER,1990,1199.66666756615,22014771.0,,2.0,7.781378166,
PER,1995,2189.53431515311,24348919.0,4.708,1.0,8.071229978,0.454131788558447
PER,2000,1945.41338451698,26598331.0,4.959,0.0,8.363630208,0.451925555428686
PER,2005,2706.66947297608,28101180.0,4.87,0.0,7.924409866,0.445150810784917
PER,2010,5072.11494019615,29086019.0,3.6,1.0,8.865139961,0.426204261853152
PER,2015,6231.71150338894,30457600.0,3.272,0.0,9.094240189,0.418610382819989
PER,2020,6133.32552410183,32838579.0,7.179,0.0,10.01696229,0.408116465747984
PER,2025,,,5.117,0.0,,
PHL,1990,803.572588255813,62854666.0,,2.0,7.178850174,
PHL,1995,1199.84171414993,70546246.0,3.68,1.0,7.373015165,0.499359161756268
PHL,2000,1050.79273107952,79625397.0,3.77,2.0,7.567180157,0.495019077678436
PHL,2005,1220.46018559867,88015962.0,3.795,1.0,8.65989995,0.48444398784707
PHL,2010,2162.91375885614,96337125.0,3.605,1.0,8.914990425,0.476553409821965
PHL,2015,2909.85818010301,105312992.0,3.068,1.0,8.796239853,0.47321735750757
PHL,2020,3227.57910235199,112081264.0,2.522,1.0,8.971409559,0.454175973843537
PHL,2025,,,2.235,0.0,,
PLW,1990,6402.929615309,15259.0,,0.0,,
PLW,1995,7038.00523407967,17195.0,,0.0,,0.544844322657092
PLW,2000,7798.07504193852,19178.0,,0.0,12.51425254,0.537572347898365
PLW,2005,9635.28357539048,19819.0,,0.0,12.62912558,0.547823828179377
PLW,2010,10221.9163762354,18396.0,,0.0,12.74505308,0.548728786064469
PLW,2015,16154.0532152373,17770.0,,0.0,12.86191624,0.514950812919954
PLW,2020,14708.2119536914,17792.0,,0.0,13.04790021,0.510137708394506
PNG,1990,826.317152082832,3896481.0,,0.0,2.394565745,
PNG,1995,998.229967376131,4644278.0,2.603,0.0,3.013849989,0.551743583031196
PNG,2000,635.957919047725,5537064.0,2.92,0.0,3.364777727,0.553235045178009
PNG,2005,744.486489977433,6535905.0,2.385,0.0,3.664098445,0.57620051205289
PNG,2010,1866.86889851208,7633523.0,2.002,0.0,4.076954608,0.58079939077733
PNG,2015,2484.5963398603,8743246.0,2.507,0.0,4.727203065,0.557201947611321
PNG,2020,2429.61134585269,9815746.0,2.903,0.0,4.933631146,0.53924634882507
PNG,2025,,,2.571,0.0,,
POL,1990,1731.2095094382,38110782.0,,0.0,9.670923882,
POL,1995,3700.95956775144,38594998.0,13.695,0.0,10.60995332,0.312683101215081
POL,2000,4520.64100449111,38258629.0,14.928,0.0,11.24676639,0.311763374995077
POL,2005,8043.92332253757,38165445.0,17.592,0.0,11.81090021,0.308418299164702
POL,2010,12567.7317676382,38042794.0,9.578,0.0,12.31373024,0.307593531038375
POL,2015,12637.5220324406,37986412.0,7.475,0.0,12.92106485,0.304872058487951
POL,2020,16150.9304813473,37515748.0,3.155,0.0,13.1647501,0.304681661602221
POL,2025,,,2.976,0.0,,
PRE,1990,939.805533338588,422471117.0,,0.0,,
PRE,1995,571.946464976273,490118620.0,5.30300529201383,0.0,,
PRE,2000,503.562641272677,562428025.0,5.1332771028085,0.0,,
PRE,2005,815.454464076119,651320620.0,4.93346734324225,0.0,,
PRE,2010,1421.48905142231,752046672.0,5.093264416169,0.0,,
PRE,2015,1524.98608713796,870587800.0,4.92689483295687,0.0,,
PRE,2020,1496.33767488397,998624261.0,5.88792360175845,0.0,,
PRE,2025,,,4.54137517937725,0.0,,
PRI,1990,8652.50749222505,3537000.0,,0.0,,
PRI,1995,11579.1849969985,3683103.0,13.93,0.0,,
PRI,2000,16192.1269719638,3810605.0,10.08,0.0,,
PRI,2005,21959.322696986,3821362.0,11.35,0.0,,
PRI,2010,26414.8810634548,3724465.0,16.1,0.0,,
PRI,2015,29242.041465085,3535167.0,12.0,0.0,,
PRI,2020,31427.1130762831,3281590.0,8.89,0.0,,
PRI,2025,,,5.991,0.0,,
PRK,1990,,21112137.0,,0.0,,
PRK,1995,,22669304.0,3.114,0.0,,0.497731552250023
PRK,2000,,23665910.0,3.653,0.0,,0.476774730211712
PRK,2005,,24396433.0,3.576,0.0,,0.473794697926748
PRK,2010,,24987258.0,3.419,0.0,,0.464256865249411
PRK,2015,,25575350.0,3.523,0.0,,0.463176677142972
PRK,2020,,26136312.0,3.624,0.0,,0.459796915608498
PRK,2025,,,3.545,0.0,,
PRT,1990,7884.61798756332,9983218.0,,0.0,5.270990553,
PRT,1995,11781.3618502221,10026176.0,7.064,0.0,6.135032858,0.363135571163758
PRT,2000,11526.3720667968,10289898.0,3.806,0.0,6.793540001,0.357156141077419
PRT,2005,18780.12751241,10503330.0,7.582,0.0,7.494040012,0.351669292131555
PRT,2010,22551.935098809,10573100.0,10.771,0.0,8.058150291,0.342391582560376
PRT,2015,19215.7813014347,10358076.0,12.405,0.0,8.986729622,0.339079203815226
PRT,2020,22299.4044062173,10297081.0,6.85,0.0,9.575940132,0.316340230191361
PRT,2025,,,6.164,0.0,,
PRY,1990,1440.15829610029,4035747.0,,0.0,5.684462242,
PRY,1995,1978.71514099575,4579806.0,3.4,0.0,6.184593764,0.414491818521104
PRY,2000,1736.11729210765,5100868.0,7.61,0.0,6.689816388,0.406609719569926
PRY,2005,1970.87169852378,5448097.0,4.825,0.0,7.347330093,0.392096424267945
PRY,2010,4750.96273669458,5737971.0,4.569,0.0,7.280279954,0.385642720615073
PRY,2015,5879.33792308762,6159103.0,4.556,0.0,8.524069786,0.378855414095427
PRY,2020,5365.47220721104,6603739.0,7.548,0.0,8.861840248,0.374132933629259
PRY,2025,,,4.803,0.0,,
PSE,1990,,1978248.0,,0.0,,
PSE,1995,1326.56285737146,2474666.0,10.714,0.0,,
PSE,2000,1476.17185000238,2922153.0,10.625,0.0,,
PSE,2005,1543.70141392774,3320396.0,20.016,0.0,7.631455183,
PSE,2010,2557.07562356699,3786161.0,21.416,0.0,8.363300323,
PSE,2015,3272.15432360708,4270092.0,23.005,0.0,9.075750351,
PSE,2020,3233.56863835858,4803269.0,25.895,0.0,9.938480377,
PSS,1990,1343.27719993773,1775607.0,,0.0,,
PSS,1995,1947.90073365074,1901782.0,3.98085442407908,0.0,,
PSS,2000,1686.60570445369,2042274.0,4.40485764939109,0.0,,
PSS,2005,2492.38724073066,2170029.0,3.8404573462192,0.0,,
PSS,2010,2900.92919415648,2289399.0,3.50675202326758,0.0,,
PSS,2015,3722.7745565917,2445989.0,3.37020462675283,0.0,,
PSS,2020,3592.04110507296,2595522.0,3.30655660526839,0.0,,
PSS,2025,,,3.51831083728422,0.0,,
PST,1990,19133.9838313942,964371624.0,,0.0,,
PST,1995,25120.8119457481,995338472.0,7.38445233898678,0.0,,
PST,2000,25890.8986396573,1021150563.0,6.53699120304108,0.0,,
PST,2005,34219.0204237417,1047140108.0,6.4091008362879,0.0,,
PST,2010,39801.8641147794,1076208648.0,8.34726962592943,0.0,,
PST,2015,40775.9479386213,1097890139.0,6.88380070613878,0.0,,
PST,2020,44743.7389324311,1117007476.0,6.72547708283435,0.0,,
PST,2025,,,4.69671542934052,0.0,,
PYF,1990,16293.1823294474,203776.0,,0.0,,
PYF,1995,18850.3149185956,222118.0,11.941,0.0,,
PYF,2000,14978.324104668,240337.0,11.583,0.0,,
PYF,2005,21984.1936230719,259507.0,11.722,0.0,,
PYF,2010,22494.806706186,270580.0,12.133,0.0,,
PYF,2015,19166.9594761931,277866.0,11.794,0.0,,
PYF,2020,19966.4838503859,279209.0,12.963,0.0,,
PYF,2025,,,11.662,0.0,,
QAT,1990,16721.6207714589,440175.0,,0.0,6.414351989,
QAT,1995,15822.5090711554,514325.0,0.87,0.0,7.08201688,0.375298283190275
QAT,2000,27535.182940934,644989.0,0.87,0.0,7.654301073,0.372706566974167
QAT,2005,53949.6764091147,825408.0,0.87,0.0,8.694486618,0.367070144808136
QAT,2010,76462.6119486736,1616832.0,0.45,0.0,8.548800468,0.357760213209329
QAT,2015,68985.2433380102,2344557.0,0.17,0.0,9.695640087,0.361594217338872
QAT,2020,51683.5681078949,2794148.0,0.14,0.0,10.1317219,0.358359469152442
QAT,2025,,,0.13,0.0,,
ROU,1990,1648.48522974542,23201835.0,,0.0,8.498106819,
ROU,1995,1650.04922365201,22684270.0,8.01,0.0,8.987618828,0.438380136844906
ROU,2000,1659.92904910528,22442971.0,6.969,0.0,9.480433846,0.433824562966077
ROU,2005,4618.00350802913,21319685.0,7.174,0.0,10.22507782,0.429309416945104
