iso3,year,education_index
NRU,2025,1.0
NZL,1990,10.1395211
NZL,1991,10.39962959
NZL,1992,10.66641064
NZL,1993,10.93319168
NZL,1994,11.19997272
NZL,1995,11.46675377
NZL,1996,11.73353481
NZL,1997,12.00031586
NZL,1998,12.2670969
NZL,1999,12.53387794
NZL,2000,12.80065899
NZL,2001,13.06744003
NZL,2002,13.11823406
NZL,2003,13.16902809
NZL,2004,13.21982212
NZL,2005,13.27061615
NZL,2006,13.32141018
NZL,2007,13.3354702
NZL,2008,13.34953022
NZL,2009,13.36359024
NZL,2010,13.37765026
NZL,2011,13.39171028
NZL,2012,13.37806988
NZL,2013,13.32773972
NZL,2014,13.27740955
NZL,2015,13.23099995
NZL,2016,13.33483982
NZL,2017,13.2373023
NZL,2018,13.13976479
NZL,2019,13.04222727
NZL,2020,12.94468975
NZL,2021,12.94468975
NZL,2022,12.94468975
NZL,2025,1.0
OMN,2000,5.425632031
OMN,2001,5.694540001
OMN,2002,5.976775726
OMN,2003,6.272999763
OMN,2004,6.616245842
OMN,2005,6.95949192
OMN,2006,7.302737999
OMN,2007,7.645984077
OMN,2008,7.989230156
OMN,2009,7.955485106
OMN,2010,7.921740055
OMN,2011,8.276850128
OMN,2012,8.631960201
OMN,2013,8.987070274
OMN,2014,9.342180347
OMN,2015,9.697290421
OMN,2016,10.12806625
OMN,2017,10.55884209
OMN,2018,10.98961792
OMN,2019,11.42039375
OMN,2020,11.85116959
OMN,2021,11.87195969
OMN,2022,11.89274979
OMN,2025,1.0
PAK,1990,2.291861259
PAK,1991,2.390371085
PAK,1992,2.488880911
PAK,1993,2.587390737
PAK,1994,2.685900563
PAK,1995,2.784410389
PAK,1996,2.88493062
PAK,1997,2.98545085
PAK,1998,3.085971081
PAK,1999,3.186491312
PAK,2000,3.287011542
PAK,2001,3.536301714
PAK,2002,3.785591886
PAK,2003,4.034882058
PAK,2004,4.28417223
PAK,2005,4.533462403
PAK,2006,4.521399975
PAK,2007,4.410629988
PAK,2008,4.299860001
PAK,2009,4.46612978
PAK,2010,4.594940186
PAK,2011,4.721109867
PAK,2012,4.818150043
PAK,2013,4.958040237
PAK,2014,5.162640095
PAK,2015,5.162640095
PAK,2016,5.162640095
PAK,2017,5.115049839
PAK,2018,4.770319939
PAK,2019,4.536330223
PAK,2020,4.422319019
PAK,2021,4.422319019
PAK,2022,4.422319019
PAK,2025,1.0
PAN,1990,7.407239914
PAN,1991,7.454354906
PAN,1992,7.501469898
PAN,1993,7.54858489
PAN,1994,7.595699883
PAN,1995,7.642814875
PAN,1996,7.689929867
PAN,1997,7.737044859
PAN,1998,7.784159851
PAN,1999,7.831274843
PAN,2000,7.878389835
PAN,2001,8.018189859
PAN,2002,8.157989883
PAN,2003,8.297789907
PAN,2004,8.437589931
PAN,2005,8.577389956
PAN,2006,8.71718998
PAN,2007,8.856990004
PAN,2008,8.996790028
PAN,2009,9.136590052
PAN,2010,9.276390076
PAN,2011,9.416856766
PAN,2012,9.557323456
PAN,2013,9.697790146
PAN,2014,9.838256836
PAN,2015,9.978723526
PAN,2016,10.11919022
PAN,2017,10.25965691
PAN,2018,10.4001236
PAN,2019,10.54059029
PAN,2020,10.68696295
PAN,2021,10.68696295
PAN,2022,10.68696295
PAN,2025,1.0
PER,1990,7.781378166
PER,1991,7.838587107
PER,1992,7.896216649
PER,1993,7.954269886
PER,1994,8.012749932
PER,1995,8.071229978
PER,1996,8.129710024
PER,1997,8.18819007
PER,1998,8.246670116
PER,1999,8.305150162
PER,2000,8.363630208
PER,2001,8.422110254
PER,2002,8.4805903
PER,2003,8.539070346
PER,2004,8.597550392
PER,2005,7.924409866
PER,2006,7.928460121
PER,2007,8.18680954
PER,2008,8.187299728
PER,2009,8.217120171
PER,2010,8.865139961
PER,2011,8.887160301
PER,2012,9.082159996
PER,2013,9.136059761
PER,2014,9.151889801
PER,2015,9.094240189
PER,2016,9.314760208
PER,2017,9.535280228
PER,2018,9.755800247
PER,2019,9.885518863
PER,2020,10.01696229
PER,2021,10.01696229
PER,2022,10.01696229
PER,2025,1.0
PHL,1990,7.178850174
PHL,1991,7.217683172
PHL,1992,7.256516171
PHL,1993,7.295349169
PHL,1994,7.334182167
PHL,1995,7.373015165
PHL,1996,7.411848164
PHL,1997,7.450681162
PHL,1998,7.48951416
PHL,1999,7.528347158
PHL,2000,7.567180157
PHL,2001,7.836127639
PHL,2002,8.105075121
PHL,2003,8.374022603
PHL,2004,8.642970085
PHL,2005,8.65989995
PHL,2006,8.676829815
PHL,2007,8.69375968
PHL,2008,8.710689545
PHL,2009,8.812839985
PHL,2010,8.914990425
PHL,2011,8.991986911
PHL,2012,9.068983396
PHL,2013,9.145979881
PHL,2014,8.971109867
PHL,2015,8.796239853
PHL,2016,8.621369839
PHL,2017,8.446499825
PHL,2018,8.707799911
PHL,2019,8.969099998
PHL,2020,8.971409559
PHL,2021,8.971409559
PHL,2022,8.971409559
PHL,2025,1.0
PLW,2000,12.51425254
PLW,2001,12.53714326
PLW,2002,12.56007584
PLW,2003,12.58305037
PLW,2004,12.60606692
PLW,2005,12.62912558
PLW,2006,12.65222641
PLW,2007,12.6753695
PLW,2008,12.69855493
PLW,2009,12.72178276
PLW,2010,12.74505308
PLW,2011,12.76836596
PLW,2012,12.79172149
PLW,2013,12.81511974
PLW,2014,12.83851799
PLW,2015,12.86191624
PLW,2016,12.88531449
PLW,2017,12.90871274
PLW,2018,12.95510857
PLW,2019,13.00150439
PLW,2020,13.04790021
PLW,2021,13.04790021
PLW,2022,13.04790021
PLW,2025,1.0
PNG,1990,2.394565745
PNG,1991,2.518422593
PNG,1992,2.642279442
PNG,1993,2.766136291
PNG,1994,2.88999314
PNG,1995,3.013849989
PNG,1996,3.084035537
PNG,1997,3.154221084
PNG,1998,3.224406632
PNG,1999,3.29459218
PNG,2000,3.364777727
PNG,2001,3.424641871
PNG,2002,3.484506015
PNG,2003,3.544370158
PNG,2004,3.604234302
PNG,2005,3.664098445
PNG,2006,3.746669678
PNG,2007,3.829240911
PNG,2008,3.911812143
PNG,2009,3.994383376
PNG,2010,4.076954608
PNG,2011,4.2070043
PNG,2012,4.337053991
PNG,2013,4.467103682
PNG,2014,4.597153373
PNG,2015,4.727203065
PNG,2016,4.768488681
PNG,2017,4.809774297
PNG,2018,4.851059914
PNG,2019,4.89234553
PNG,2020,4.933631146
PNG,2021,4.933631146
PNG,2022,4.933631146
PNG,2025,1.0
POL,1990,9.670923882
POL,1991,9.85872977
POL,1992,10.04653566
POL,1993,10.23434155
POL,1994,10.42214743
POL,1995,10.60995332
POL,1996,10.73731594
POL,1997,10.86467855
POL,1998,10.99204116
POL,1999,11.11940378
POL,2000,11.24676639
POL,2001,11.35038343
POL,2002,11.45400047
POL,2003,11.57296705
POL,2004,11.69193363
POL,2005,11.81090021
POL,2006,11.92986679
POL,2007,12.04883337
POL,2008,12.16779995
POL,2009,12.34123993
POL,2010,12.31373024
POL,2011,12.55062008
POL,2012,12.78314018
POL,2013,12.77855015
POL,2014,12.83730984
POL,2015,12.92106485
POL,2016,13.00481987
POL,2017,13.04480243
POL,2018,13.08478498
POL,2019,13.12476754
POL,2020,13.1647501
POL,2021,13.1647501
POL,2022,13.1647501
POL,2025,1.0
PRT,1990,5.270990553
PRT,1991,5.439489841
PRT,1992,5.613375596
PRT,1993,5.78726135
PRT,1994,5.961147104
PRT,1995,6.135032858
PRT,1996,6.308918612
PRT,1997,6.482804367
PRT,1998,6.656690121
PRT,1999,6.707129955
PRT,2000,6.793540001
PRT,2001,6.877550125
PRT,2002,6.96269989
PRT,2003,7.150589943
PRT,2004,7.389319897
PRT,2005,7.494040012
PRT,2006,7.617310047
PRT,2007,7.671520233
PRT,2008,7.782169819
PRT,2009,7.926529884
PRT,2010,8.058150291
PRT,2011,8.277119637
PRT,2012,8.495369911
PRT,2013,8.655139923
PRT,2014,8.870940208
PRT,2015,8.986729622
PRT,2016,9.112580299
PRT,2017,9.218230247
PRT,2018,9.144709587
PRT,2019,9.327420235
PRT,2020,9.575940132
PRT,2021,9.575940132
PRT,2022,9.575940132
PRT,2025,1.0
PRY,1990,5.684462242
PRY,1991,5.782122307
PRY,1992,5.88146019
PRY,1993,5.982504715
PRY,1994,6.083549239
PRY,1995,6.184593764
PRY,1996,6.285638289
PRY,1997,6.386682814
PRY,1998,6.487727339
PRY,1999,6.588771863
PRY,2000,6.689816388
PRY,2001,6.790860913
PRY,2002,6.891905438
PRY,2003,6.992949963
PRY,2004,7.170140028
PRY,2005,7.347330093
PRY,2006,7.069910049
PRY,2007,7.153329849
PRY,2008,7.389259815
PRY,2009,7.032569885
PRY,2010,7.280279954
PRY,2011,7.527990023
PRY,2012,7.775700092
PRY,2013,8.290029526
PRY,2014,8.247850418
PRY,2015,8.524069786
PRY,2016,8.351449966
PRY,2017,8.468514919
PRY,2018,8.585579872
PRY,2019,8.810709953
PRY,2020,8.861840248
PRY,2021,8.861840248
PRY,2022,8.861840248
PRY,2025,1.0
PSE,2004,7.527530193
PSE,2005,7.631455183
PSE,2006,7.735380173
PSE,2007,7.913090229
PSE,2008,8.014430046
PSE,2009,8.305820465
PSE,2010,8.363300323
PSE,2011,8.575409889
PSE,2012,8.851819992
PSE,2013,8.873760223
PSE,2014,8.913519859
PSE,2015,9.075750351
PSE,2016,9.156229973
PSE,2017,9.275179863
PSE,2018,9.524060249
PSE,2019,10.84827995
PSE,2020,9.938480377
PSE,2021,9.938480377
PSE,2022,9.938480377
PSE,2025,1.0
QAT,1990,6.414351989
QAT,1991,6.547884967
QAT,1992,6.681417946
QAT,1993,6.814950924
QAT,1994,6.948483902
QAT,1995,7.08201688
QAT,1996,7.196473719
QAT,1997,7.310930557
QAT,1998,7.425387396
QAT,1999,7.539844234
QAT,2000,7.654301073
QAT,2001,7.81644826
QAT,2002,7.978595448
QAT,2003,8.140742636
QAT,2004,8.302889824
QAT,2005,8.694486618
QAT,2006,9.086083412
QAT,2007,9.477680206
QAT,2008,9.591139793
QAT,2009,9.163060188
QAT,2010,8.548800468
QAT,2011,8.65089035
QAT,2012,9.116559982
QAT,2013,9.802619934
QAT,2014,9.723939896
QAT,2015,9.695640087
QAT,2016,9.667340279
QAT,2017,9.730019569
QAT,2018,9.86211879
QAT,2019,9.99601145
QAT,2020,10.1317219
QAT,2021,10.1317219
QAT,2022,10.1317219
QAT,2025,1.0
ROU,1990,8.498106819
ROU,1991,8.594471947
ROU,1992,8.691929817
ROU,1993,8.790492821
ROU,1994,8.889055824
ROU,1995,8.987618828
ROU,1996,9.086181831
ROU,1997,9.184744835
ROU,1998,9.283307838
ROU,1999,9.381870842
ROU,2000,9.480433846
ROU,2001,9.578996849
ROU,2002,9.677559853
ROU,2003,9.860065842
ROU,2004,10.04257183
ROU,2005,10.22507782
ROU,2006,10.40758381
ROU,2007,10.5900898
ROU,2008,10.6749897
ROU,2009,10.69618034
ROU,2010,10.73447037
ROU,2011,10.85896015
ROU,2012,10.95590019
ROU,2013,11.02073956
ROU,2014,10.85933971
ROU,2015,10.98408985
ROU,2016,11.08049011
ROU,2017,11.14865017
ROU,2018,11.21188498
ROU,2019,11.27511978
ROU,2020,11.36019615
ROU,2021,11.36019615
ROU,2022,11.36019615
ROU,2025,1.0
RUS,1990,9.652386365
RUS,1991,9.840884146
RUS,1992,10.02938193
RUS,1993,10.21787971
RUS,1994,10.40637749
RUS,1995,10.59487527
RUS,1996,10.88737183
RUS,1997,11.17986838
RUS,1998,11.47236494
RUS,1999,11.7648615
RUS,2000,12.05735805
RUS,2001,12.118024
RUS,2002,12.17868996
RUS,2003,12.19929993
RUS,2004,12.21990991
RUS,2005,12.24051988
RUS,2006,12.26112986
RUS,2007,12.28173983
RUS,2008,12.30234981
RUS,2009,12.32295978
RUS,2010,12.34356976
RUS,2011,12.34974792
RUS,2012,12.35592608
RUS,2013,12.36210424
RUS,2014,12.3682824
RUS,2015,12.37446057
RUS,2016,12.38063873
RUS,2017,12.38681689
RUS,2018,12.39299505
RUS,2019,12.39917322
RUS,2020,12.40535138
RUS,2021,12.41152954
RUS,2022,12.41152954
RUS,2025,1.0
RWA,1990,1.902254862
RWA,1991,1.947649581
RWA,1992,1.993044299
RWA,1993,2.038439017
RWA,1994,2.083833736
RWA,1995,2.129228454
RWA,1996,2.194078051
RWA,1997,2.258927649
RWA,1998,2.323777247
RWA,1999,2.388626844
RWA,2000,2.453476442
RWA,2001,2.570205717
RWA,2002,2.686934993
RWA,2003,2.803664269
RWA,2004,2.920393544
RWA,2005,3.03712282
RWA,2006,3.181953588
RWA,2007,3.326784356
RWA,2008,3.471615124
RWA,2009,3.616445892
RWA,2010,3.76127666
RWA,2011,3.763438313
RWA,2012,3.765599966
RWA,2013,3.910889983
RWA,2014,4.05618
RWA,2015,4.095149994
RWA,2016,4.175089995
RWA,2017,4.255029996
RWA,2018,4.334969997
RWA,2019,4.6066401
RWA,2020,4.878310204
RWA,2021,4.878310204
RWA,2022,4.878310204
RWA,2025,1.0
SAU,1990,5.574122405
SAU,1991,5.674557043
SAU,1992,5.774991681
SAU,1993,5.875426319
SAU,1994,5.975860957
SAU,1995,6.076295595
SAU,1996,6.194808468
SAU,1997,6.31332134
SAU,1998,6.431834213
SAU,1999,6.550347086
SAU,2000,6.668859959
SAU,2001,6.882584929
SAU,2002,7.0963099
SAU,2003,7.310034871
SAU,2004,7.523759842
SAU,2005,7.761379878
SAU,2006,7.998999914
SAU,2007,8.236619949
SAU,2008,8.474239985
SAU,2009,8.711860021
SAU,2010,8.949480057
SAU,2011,9.187100093
SAU,2012,9.424720128
SAU,2013,9.662340164
SAU,2014,9.801830053
SAU,2015,9.941319942
SAU,2016,10.08080983
SAU,2017,10.22029972
SAU,2018,10.58370972
SAU,2019,10.94711971
SAU,2020,11.31052971
SAU,2021,11.31052971
SAU,2022,11.31052971
SAU,2025,1.0
SDN,1990,1.5
SDN,1991,1.594
SDN,1992,1.688
SDN,1993,1.782
SDN,1994,1.876
SDN,1995,1.97
SDN,1996,2.064
SDN,1997,2.158
SDN,1998,2.252
SDN,1999,2.346
SDN,2000,2.44
SDN,2001,2.538
SDN,2002,2.636
SDN,2003,2.734
SDN,2004,2.832
SDN,2005,2.93
SDN,2006,2.97
SDN,2007,3.01
SDN,2008,3.05
SDN,2009,3.09
SDN,2010,3.13
SDN,2011,3.228
SDN,2012,3.326
SDN,2013,3.424
SDN,2014,3.522
SDN,2015,3.62
SDN,2016,3.67
SDN,2017,3.72
SDN,2018,3.77
SDN,2019,3.82
SDN,2020,3.87
SDN,2021,3.87
SDN,2022,3.87
SDN,2025,1.0
SEN,1990,1.997784188
SEN,1991,1.972357844
SEN,1992,1.946931499
SEN,1993,1.921505155
SEN,1994,1.896078811
SEN,1995,1.870652467
SEN,1996,1.83977762
SEN,1997,1.808902774
SEN,1998,1.778027927
SEN,1999,1.747153081
SEN,2000,1.716278234
SEN,2001,1.649080039
SEN,2002,1.581881843
SEN,2003,1.514683648
SEN,2004,1.447485452
SEN,2005,1.380287257
SEN,2006,1.540109992
SEN,2007,1.709369993
SEN,2008,1.878629994
SEN,2009,2.047889996
SEN,2010,2.217149997
SEN,2011,2.386409998
SEN,2012,2.584450006
SEN,2013,2.782490015
SEN,2014,2.657179952
SEN,2015,2.531869888
SEN,2016,2.891940117
SEN,2017,2.830689907
SEN,2018,2.998349905
SEN,2019,2.84145999
SEN,2020,2.88736686
SEN,2021,2.88736686
SEN,2022,2.88736686
SEN,2025,1.0
SGP,1990,6.363349915
SGP,1991,6.661061954
SGP,1992,6.958773994
SGP,1993,7.256486034
SGP,1994,7.554198074
SGP,1995,7.851910114
SGP,1996,8.122598124
SGP,1997,8.393286133
SGP,1998,8.663974142
SGP,1999,8.934662151
SGP,2000,9.205350161
SGP,2001,9.47603817
SGP,2002,9.746726179
SGP,2003,10.01741419
SGP,2004,10.2881022
SGP,2005,10.55879021
SGP,2006,10.43768024
SGP,2007,10.53822041
SGP,2008,10.80021
SGP,2009,10.81105995
SGP,2010,11.18054008
SGP,2011,11.24769974
SGP,2012,11.25349998
SGP,2013,11.37757015
SGP,2014,11.44260979
SGP,2015,11.57108974
SGP,2016,11.58815956
SGP,2017,11.5461998
SGP,2018,11.74279022
SGP,2019,11.85017014
SGP,2020,11.92488003
SGP,2021,11.92488003
SGP,2022,11.92488003
SGP,2025,1.0
SLB,1999,5.053478849
SLB,2000,5.092110034
SLB,2001,5.131036535
SLB,2002,5.170260608
SLB,2003,5.209784529
SLB,2004,5.249610589
SLB,2005,5.289741098
SLB,2006,5.330178384
SLB,2007,5.370924792
SLB,2008,5.411982685
SLB,2009,5.453354443
SLB,2010,5.495042467
SLB,2011,5.537049174
SLB,2012,5.579377
SLB,2013,5.6220284
SLB,2014,5.6646798
SLB,2015,5.7073312
SLB,2016,5.7499826
SLB,2017,5.792634
SLB,2018,5.8216494
SLB,2019,5.8506648
SLB,2020,5.8796802
SLB,2021,5.8796802
SLB,2022,5.8796802
SLB,2025,1.0
SLE,1990,1.902686429
SLE,1991,1.994208055
SLE,1992,2.08572968
SLE,1993,2.177251306
SLE,1994,2.268772932
SLE,1995,2.360294557
SLE,1996,2.442182328
SLE,1997,2.524070098
SLE,1998,2.605957868
SLE,1999,2.687845639
SLE,2000,2.769733409
SLE,2001,2.861255035
SLE,2002,2.952776661
SLE,2003,3.044298286
SLE,2004,3.135819912
SLE,2005,3.164591459
SLE,2006,3.193363006
SLE,2007,3.222134553
SLE,2008,3.250906101
SLE,2009,3.279677648
SLE,2010,3.308449195
SLE,2011,3.337220742
SLE,2012,3.365992289
SLE,2013,3.394763836
SLE,2014,3.423535384
SLE,2015,3.452306931
SLE,2016,3.481078478
SLE,2017,3.509850025
SLE,2018,3.50654006
SLE,2019,3.503230095
SLE,2020,3.519426358
SLE,2021,3.519426358
SLE,2022,3.519426358
SLE,2025,1.0
SLV,1990,3.729339234
SLV,1991,3.847328115
SLV,1992,3.969049931
SLV,1993,4.094622782
SLV,1994,4.220195634
SLV,1995,4.345768486
SLV,1996,4.471341337
SLV,1997,4.596914189
SLV,1998,4.722487041
SLV,1999,4.848059893
SLV,2000,4.973632744
SLV,2001,5.099205596
SLV,2002,5.224778448
SLV,2003,5.3503513
SLV,2004,5.475924151
SLV,2005,5.601497003
SLV,2006,5.727069855
SLV,2007,5.625279903
SLV,2008,6.029550076
SLV,2009,6.130139828
SLV,2010,6.339930058
SLV,2011,6.209420204
SLV,2012,6.366330147
SLV,2013,6.434329987
SLV,2014,6.528739929
SLV,2015,6.623149872
SLV,2016,6.717559814
SLV,2017,6.825099945
SLV,2018,6.968569994
SLV,2019,7.112040043
SLV,2020,7.150929928
SLV,2021,7.150929928
SLV,2022,7.150929928
SLV,2025,1.0
SMR,1990,8.332661106
SMR,1991,8.417467034
SMR,1992,8.503136077
SMR,1993,8.589677019
SMR,1994,8.677098734
SMR,1995,8.765410187
SMR,1996,8.854620433
SMR,1997,8.944738618
SMR,1998,9.035773985
SMR,1999,9.127735866
SMR,2000,9.220633693
SMR,2001,9.314476991
SMR,2002,9.409275381
SMR,2003,9.505038586
SMR,2004,9.601776423
SMR,2005,9.699498813
SMR,2006,9.798215775
SMR,2007,9.897937433
SMR,2008,9.998674011
SMR,2009,10.10043584
SMR,2010,10.20323335
SMR,2011,10.30707709
SMR,2012,10.4119777
SMR,2013,10.51794594
SMR,2014,10.62391418
SMR,2015,10.72988242
SMR,2016,10.83585066
SMR,2017,10.9418189
SMR,2018,10.80146027
SMR,2019,10.66110164
SMR,2020,10.52074301
SMR,2021,10.52074301
SMR,2022,10.52074301
SMR,2025,1.0
SOM,2022,1.900300026
SOM,2025,1.9003
SRB,1990,6.295356316
SRB,1991,6.431557735
SRB,1992,6.567759155
SRB,1993,6.703960575
SRB,1994,6.840161994
SRB,1995,6.976363414
SRB,1996,7.068220185
SRB,1997,7.160076957
SRB,1998,7.251933728
SRB,1999,7.3437905
SRB,2000,7.435647271
SRB,2001,7.565513741
SRB,2002,7.695380211
SRB,2003,8.119018555
SRB,2004,8.542656898
SRB,2005,8.966295242
SRB,2006,9.389933586
SRB,2007,9.81357193
SRB,2008,10.23721027
SRB,2009,10.3045702
SRB,2010,10.37370968
SRB,2011,10.57170963
SRB,2012,10.56832504
SRB,2013,10.56494045
SRB,2014,10.7205801
SRB,2015,11.01756954
SRB,2016,11.13010025
SRB,2017,11.16240025
SRB,2018,11.26613522
SRB,2019,11.36987019
SRB,2020,11.5047611
SRB,2021,11.5047611
SRB,2022,11.5047611
SRB,2025,1.0
SSD,2008,5.726140022
SSD,2009,5.726140022
SSD,2010,5.726140022
SSD,2011,5.726140022
SSD,2012,5.726140022
SSD,2013,5.726140022
SSD,2014,5.726140022
SSD,2015,5.726140022
SSD,2016,5.726140022
SSD,2017,5.726140022
SSD,2018,5.726140022
SSD,2019,5.726140022
SSD,2020,5.726140022
SSD,2021,5.726140022
SSD,2022,5.726140022
SSD,2025,1.0
STP,1990,4.109171154
STP,1991,4.15956813
STP,1992,4.2105832
STP,1993,4.262223945
STP,1994,4.314498039
STP,1995,4.367413249
STP,1996,4.420977438
STP,1997,4.475198566
STP,1998,4.530084689
STP,1999,4.585643964
STP,2000,4.641884646
STP,2001,4.698815093
STP,2002,4.756443764
STP,2003,4.814779222
STP,2004,4.873830136
STP,2005,4.933605281
STP,2006,4.994113539
STP,2007,5.055363901
STP,2008,5.117365468
STP,2009,5.180127455
STP,2010,5.243659187
STP,2011,5.307970104
STP,2012,5.373069763
STP,2013,5.440604074
STP,2014,5.508138384
STP,2015,5.575672695
STP,2016,5.643207005
STP,2017,5.710741316
STP,2018,5.778275626
STP,2019,5.845809937
STP,2020,5.915788918
STP,2021,5.915788918
STP,2022,5.915788918
STP,2025,1.0
SUR,2004,7.737889767
SUR,2005,7.778472662
SUR,2006,7.819055557
SUR,2007,7.859638453
SUR,2008,7.900221348
SUR,2009,7.940804243
SUR,2010,7.981387138
SUR,2011,8.021970034
SUR,2012,8.062552929
SUR,2013,8.103135824
SUR,2014,8.143718719
SUR,2015,8.184301615
SUR,2016,8.22488451
SUR,2017,8.265467405
SUR,2018,8.306050301
SUR,2019,8.347238928
SUR,2020,8.388631804
SUR,2021,8.388631804
SUR,2022,8.388631804
SUR,2025,1.0
SVK,1990,6.867406247
SVK,1991,7.164020061
SVK,1992,7.473445082
SVK,1993,7.782870102
SVK,1994,8.092295122
SVK,1995,8.401720142
SVK,1996,8.711145163
SVK,1997,9.020570183
SVK,1998,9.329995203
SVK,1999,9.639420223
SVK,2000,9.948845243
SVK,2001,10.25827026
SVK,2002,10.48229122
SVK,2003,10.70631218
SVK,2004,10.93033314
SVK,2005,11.1543541
SVK,2006,11.37837505
SVK,2007,11.60239601
SVK,2008,11.82641697
SVK,2009,12.05043793
SVK,2010,12.27445889
SVK,2011,12.49847984
SVK,2012,12.37734985
SVK,2013,12.44200039
SVK,2014,12.4435997
SVK,2015,12.63834
SVK,2016,12.71166039
SVK,2017,12.76618004
SVK,2018,12.86622047
SVK,2019,12.91141987
SVK,2020,13.00719575
SVK,2021,13.00719575
SVK,2022,13.00719575
SVK,2025,1.0
SVN,1990,7.189289993
SVN,1991,7.50770998
SVN,1992,7.840233069
SVN,1993,8.172756158
SVN,1994,8.505279248
SVN,1995,8.837802337
SVN,1996,9.170325426
SVN,1997,9.502848515
SVN,1998,9.835371604
SVN,1999,10.16789469
SVN,2000,10.50041778
SVN,2001,10.83294087
SVN,2002,11.16546396
SVN,2003,11.49798705
SVN,2004,11.83051014
SVN,2005,11.68457031
SVN,2006,11.81441021
SVN,2007,11.7532196
SVN,2008,11.90997028
SVN,2009,12.02530956
SVN,2010,12.05920029
SVN,2011,12.21228981
SVN,2012,12.2800703
SVN,2013,12.38016987
SVN,2014,12.42835999
SVN,2015,12.56729984
SVN,2016,12.66755009
SVN,2017,12.70028973
SVN,2018,12.75198507
SVN,2019,12.80368042
SVN,2020,12.88015724
SVN,2021,12.88015724
SVN,2022,12.88015724
SVN,2025,1.0
SWE,1990,9.553979874
SWE,1991,9.707380295
SWE,1992,10.01762962
SWE,1993,10.20709038
SWE,1994,10.35719967
SWE,1995,10.52972031
SWE,1996,10.71294912
SWE,1997,10.89617793
SWE,1998,11.07940674
SWE,1999,11.26263555
SWE,2000,11.44586436
SWE,2001,11.62909317
SWE,2002,11.81232198
SWE,2003,11.99555079
SWE,2004,12.1787796
SWE,2005,12.25926018
SWE,2006,12.33154011
SWE,2007,12.40091991
SWE,2008,12.07044983
SWE,2009,12.13978958
SWE,2010,12.20699024
SWE,2011,12.27527046
SWE,2012,12.34175968
SWE,2013,12.23344994
SWE,2014,12.29454041
SWE,2015,12.35441017
SWE,2016,12.41359997
SWE,2017,12.48604965
SWE,2018,12.54788494
SWE,2019,12.60972023
SWE,2020,12.67372015
SWE,2021,12.67372015
SWE,2022,12.67372015
SWE,2025,1.0
SWZ,1990,4.35
SWZ,1991,4.328
SWZ,1992,4.306
SWZ,1993,4.284
SWZ,1994,4.262
SWZ,1995,4.24
SWZ,1996,4.164
SWZ,1997,4.088
SWZ,1998,4.012
SWZ,1999,3.936
SWZ,2000,3.86
SWZ,2001,3.714
SWZ,2002,3.568
SWZ,2003,3.422
SWZ,2004,3.276
SWZ,2005,3.13
SWZ,2006,3.308
SWZ,2007,3.486
SWZ,2008,3.664
SWZ,2009,3.842
SWZ,2010,4.02
SWZ,2011,4.228
SWZ,2012,4.436
SWZ,2013,4.644
SWZ,2014,4.852
SWZ,2015,5.06
SWZ,2016,5.194
SWZ,2017,5.328
SWZ,2018,5.462
SWZ,2019,5.596
SWZ,2020,5.73
SWZ,2021,5.73
SWZ,2022,5.73
SWZ,2025,1.0
SYC,2000,10.27391556
SYC,2001,10.32183595
SYC,2002,10.36997986
SYC,2003,10.41880163
SYC,2004,10.4676234
SYC,2005,10.51644518
SYC,2006,10.56526695
SYC,2007,10.61408872
SYC,2008,10.6629105
SYC,2009,10.71173227
SYC,2010,10.76055404
SYC,2011,10.80937582
SYC,2012,10.85819759
SYC,2013,10.90701936
SYC,2014,10.95584113
SYC,2015,11.00466291
SYC,2016,11.05348468
SYC,2017,11.10230645
SYC,2018,11.15112823
SYC,2019,11.19995
SYC,2020,11.19995
SYC,2021,11.19995
SYC,2022,11.19995
SYC,2025,1.0
SYR,1990,3.780265279
SYR,1991,3.877390483
SYR,1992,3.974515686
SYR,1993,4.07164089
SYR,1994,4.168766094
SYR,1995,4.265891297
SYR,1996,4.284935455
SYR,1997,4.303979612
SYR,1998,4.32302377
SYR,1999,4.342067928
SYR,2000,4.361112085
SYR,2001,4.543935998
SYR,2002,4.726759911
SYR,2003,5.104187965
SYR,2004,5.48161602
SYR,2005,5.859044075
SYR,2006,6.23647213
SYR,2007,6.613900185
SYR,2008,6.192810059
SYR,2009,6.488399982
SYR,2010,6.39759115
SYR,2011,6.308053238
SYR,2012,6.21976846
SYR,2013,6.132719278
SYR,2014,6.045670096
SYR,2015,5.958620913
SYR,2016,5.871571731
SYR,2017,5.784522548
SYR,2018,5.768614228
SYR,2019,5.752705908
SYR,2020,5.736797587
SYR,2021,5.736797587
SYR,2022,5.736797587
SYR,2025,1.0
TCD,2000,1.283289695
TCD,2001,1.333357263
TCD,2002,1.38342483
TCD,2003,1.433492398
TCD,2004,1.483559966
TCD,2005,1.539813972
TCD,2006,1.596067977
TCD,2007,1.652321982
TCD,2008,1.708575988
TCD,2009,1.764829993
TCD,2010,1.811623991
TCD,2011,1.858417988
TCD,2012,1.905211985
TCD,2013,1.952005982
TCD,2014,1.99879998
TCD,2015,2.045593977
TCD,2016,2.092387974
TCD,2017,2.139181972
TCD,2018,2.185975969
TCD,2019,2.232769966
TCD,2020,2.282753488
TCD,2021,2.282753488
TCD,2022,2.282753488
